imdb_title,tconst,mean_pooled,sd_pooled,skew_pooled,mean_males,sd_males,skew_males,men_all_count,mean_females,sd_females,skew_females,women_all_count,bom_total_gross,FLead,kim_violence_gore,kim_sex_nudity,kim_language,major,bom_studio,bom_opening_theaters,genres_count,bom_year,bom_open_month,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_News,genre_Romance,genre_Sci_Fi,genre_Short,genre_Sport,genre_Thriller,genre_War,genre_Western,Rtail,Ltail,tickets_sold_est,log_bom_opening_theaters
Ravenous,tt0129332,7.17292451138605,1.82870054277831,-0.790345400623834,7.15423029302518,1.79569193618905,-0.771065989455279,24230,7.296853625171,2.02994238074735,-0.910008226377345,3655,2062405,0,10,2,1,1,Fox,1040,3,1999,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.43582571274879,0.0412766720459028,405985.236220472,6.946975992135418
Mickey Blue Eyes,tt0130121,5.93235327897094,1.67226117475652,-0.227301742261244,5.90586404257456,1.62322500614881,-0.281282016698625,19918,6.01741093019507,1.81834322301239,-0.130563420566435,6203,33864342,0,5,4,5,1,WB,2573,3,1999,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.136824776999349,0.0715133417556755,6666209.05511811,7.8528278122817445
Run Lola Run,tt0130827,7.74148044885509,1.66882484003159,-1.382983463448,7.71810164222478,1.64609692099003,-1.36066974893105,118376,7.84581165648798,1.76294853772181,-1.48808620082439,26526,7267585,1,5,3,5,0,SPC,12,3,1999,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.630212143379664,0.0283916026003782,1430626.96850394,2.4849066497880004
Bowfinger,tt0131325,6.52152378622967,1.86856807849874,-0.506249849414763,6.53383476100936,1.81787494751902,-0.50589917416391,43077,6.43291562238931,2.1973685200331,-0.451964656338283,5985,66384775,0,3,4,5,1,Uni.,2706,1,1999,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281623252211487,0.0647955647955648,13067869.0944882,7.903226808730733
Edtv,tt0131369,6.14183432144361,1.65588365192735,-0.461170590923422,6.13734273361119,1.61973707900339,-0.496215743179782,25673,6.16403542549095,1.82406627018761,-0.340695666296874,5194,22431897,0,2,4,5,1,Uni.,2627,2,1999,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164544659344931,0.0623319402598244,4415727.75590551,7.87359778968554
Mystery Men,tt0132347,6.2508041343226,2.0195079035751,-0.38005112582257,6.24184318097362,1.98077625017285,-0.375708913664539,40365,6.3085021534535,2.25232478759675,-0.409953517486139,6269,29762011,0,5,3,3,1,Uni.,2136,3,1999,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247887807179311,0.0933439121670884,5858663.58267717,7.666690200080086
October Sky,tt0132477,7.941394855476,1.50550919019212,-1.13914809301016,7.94403206347259,1.47690782128146,-1.14277320564027,48903,7.93011458060002,1.62218592937411,-1.11312883411117,11433,32547800,0,2,1,3,1,Uni.,1495,3,1999,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666981569875365,0.0154468310792893,6407047.24409449,7.3098814858247865
At First Sight,tt0132512,6.15245935806586,1.94874264881835,-0.188450532651149,6.0439852398524,1.89901892213477,-0.191218397372592,6775,6.41297412265154,2.04018886859597,-0.241109439714616,2821,22365133,0,1,5,3,1,MGM,1814,2,1999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.21071279699875,0.0854522717799083,4402585.23622047,7.503289630675082
Teaching Mrs. Tingle,tt0133046,5.36927480916031,1.99773692908783,0.0380640301360037,5.29095444885891,1.950571625331,0.042982893787482,10823,5.58950376721226,2.10949097427056,-0.018667183394444,3849,8951935,1,4,4,5,0,Mira.,1710,2,1999,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.116752998909487,0.158192475463468,1762191.92913386,7.444248649496705
The Matrix,tt0133093,8.57478511406212,1.55836132742809,-2.01263965936416,8.64520853024814,1.49916782512609,-2.08137926523495,986044,8.1863280375923,1.80238000938789,-1.6607588200589,178760,171479930,0,7,2,5,1,WB,2849,2,1999,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.831659231939451,0.0184503143876566,33755891.7322835,7.954723334497908
SLC Punk!,tt0133189,7.73323095214505,1.85669991892001,-1.10658352133164,7.63005369040688,1.8594570041634,-1.09523238829388,15459,8.07065792257246,1.80716588928306,-1.19595845174423,4727,299569,0,5,5,10,0,SPC,19,3,1999,4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.598087783612405,0.0332408600019816,58970.2755905512,2.9444389791664403
Plunkett & Macleane,tt0134033,6.61542776998598,1.93937802280679,-0.550931320434392,6.52099644128114,1.89286473268224,-0.52592748607632,5620,6.96688741721854,2.066544445422,-0.732366995707312,1510,474900,0,7,5,7,0,USA,475,3,1999,10,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31234221598878,0.0635343618513324,93484.2519685039,6.163314804034641
The Talented Mr. Ripley,tt0134119,7.39287276410599,1.58386327933368,-1.03451250326215,7.35115536501179,1.55857007779577,-1.03782399119052,100531,7.53367353790371,1.65869677320634,-1.06513945915843,29786,81298265,0,6,7,5,1,Par.,2307,3,1999,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.499505053062916,0.0264125171696709,16003595.4724409,7.7437032581737535
Ride with the Devil,tt0134154,6.91759373712402,1.7951686758664,-0.657718681720757,6.91040636681539,1.74047029461106,-0.639425036185738,8293,6.95971731448763,2.08732686514499,-0.716353927005044,1415,635096,0,7,3,4,0,USA,11,3,1999,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.359806345282241,0.0425422332097239,125018.897637795,2.3978952727983707
8MM,tt0134273,6.53893081429099,1.74802410041476,-0.664639375092255,6.54048105832832,1.71610526113267,-0.67025182200222,83150,6.52781371280724,1.96180933932752,-0.62059159014906,11595,36663315,0,9,9,10,1,Sony,2370,2,1999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.262441289777825,0.0575861523035516,7217187.99212598,7.7706452341291765
"Mystery, Alaska",tt0134618,6.81498756218906,1.64296273250486,-0.536758855055524,6.76914138943249,1.59753167092635,-0.511351949690597,16352,7.06963315217391,1.855163808666,-0.738841590137963,2944,8891623,0,4,5,7,1,BV,1673,3,1999,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.303430762852405,0.0345149253731343,1750319.48818898,7.422373700986824
Hideous Kinky,tt0136244,6.29292054557264,1.93633391273814,-0.349033084198519,6.06296415886342,1.9191273376345,-0.363889282315481,3097,6.76084099868594,1.88682865390032,-0.351345240920436,1522,1263279,1,3,6,5,0,Strat.,10,3,1999,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.241394241177744,0.0798874215198095,248676.968503937,2.302585092994046
200 Cigarettes,tt0137338,6.09341571375876,2.15819036632243,-0.324008456416219,5.79532246633593,2.12410676506358,-0.279047110159729,7055,6.64845605700713,2.11120004884278,-0.464606554473975,3789,6852450,0,2,5,9,1,Par.,976,3,1999,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.241054961268905,0.114256731833272,1348907.48031496,6.883462586413092
Arlington Road,tt0137363,7.24322468861355,1.55975096241994,-1.01733305305102,7.25925445103858,1.52536180923246,-1.00826233493189,53920,7.1241388812345,1.79034627702311,-0.982724914569446,7258,24756177,0,7,2,5,1,Sony,1631,3,1999,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.446271535519304,0.0272483572526071,4873263.18897638,7.396948602621014
Entrapment,tt0137494,6.33724208477832,1.56693847515757,-0.392512303561486,6.30940655916033,1.52776713683997,-0.410767495399291,68027,6.49328388957561,1.7625016178552,-0.388937263190056,12135,87704396,0,4,3,5,1,Fox,2814,3,1999,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.183665577206158,0.0446096654275093,17264644.8818898,7.942362237674335
Fight Club,tt0137523,8.72025068299002,1.51535496968414,-2.20408004542739,8.74662189713694,1.4911138589172,-2.23504014003428,1066797,8.59758352155297,1.6177254661801,-2.06213565087313,229342,37030102,0,10,7,10,1,Fox,1963,1,1999,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.859062183917003,0.0167829222020169,7289390.15748032,7.5822291942764615
The Astronaut's Wife,tt0138304,5.42126079782588,1.8672518769393,-0.0088988135219062,5.26223032512914,1.77892404839599,-0.118376765517329,29619,5.82756836021737,2.01992125587202,0.0393390788665041,11593,10672566,1,5,5,6,0,NL,2209,3,1999,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.107201785887606,0.134863631951859,2100898.81889764,7.700295203420117
Idle Hands,tt0138510,6.38338429510116,2.03637454099174,-0.363300448745943,6.35166194485456,1.98046931566615,-0.368545306516183,25061,6.52332335856363,2.26147931046323,-0.386930546717218,5681,4152230,0,10,5,7,1,Sony,1611,3,1999,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.264036172012231,0.0852579532886605,817368.11023622,7.384610383176974
Cruel Intentions,tt0139134,7.05731840325747,1.86193373948477,-0.574255435965923,6.90103194642661,1.81926273616977,-0.578076101645758,91090,7.36386735572782,1.90606834159034,-0.645328175013984,46440,38328567,1,4,7,7,1,Sony,2312,2,1999,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.391500036355704,0.042332581982113,7544993.50393701,7.7458682297922685
Go,tt0139239,7.34028902202073,1.68808502083301,-1.0198941828915,7.34282849024617,1.64075125285932,-1.01867145103597,41881,7.32615916035605,1.93043649811543,-0.990397933084167,7527,16943454,1,6,7,10,1,Sony,1563,2,1999,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488686042746114,0.0324846178756477,3335325.59055118,7.354362330421477
Lake Placid,tt0139414,5.80206489675516,1.95070791054483,-0.116969898769329,5.73845533373664,1.89597859851279,-0.134761665786104,34713,6.17211328976035,2.20687675314905,-0.189856598885632,5967,31770414,1,8,1,6,1,Fox,2096,3,1999,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.163470993117011,0.113200589970501,6254018.50393701,7.647786045440933
Message in a Bottle,tt0139462,6.3784894801749,2.01758709671519,-0.365179169978482,6.19567307692308,1.97515806498262,-0.375100873908371,16640,6.67911848996937,2.05043874450384,-0.402334786962881,10119,52880016,0,2,3,3,1,WB,2538,2,1999,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.265555514032662,0.0806457640420046,10409451.9685039,7.839131648274333
True Crime,tt0139668,6.61663080622706,1.48754177440365,-0.568968236070159,6.60293841532107,1.46328834804445,-0.554133291883063,21304,6.73822426010838,1.6831605803798,-0.70035972968488,2399,16649768,0,6,4,9,1,WB,1852,3,1999,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.216765810234991,0.0308821668143273,3277513.38582677,7.524021415206125
Varsity Blues,tt0139699,6.6202523659306,1.86210817594609,-0.512472833295617,6.63234962829466,1.82466494286729,-0.549345580282958,26634,6.55665219107777,2.04675076914344,-0.349364410593188,5066,52894169,0,3,6,9,1,Par.,2121,3,1999,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.288927444794953,0.0582334384858044,10412237.992126,7.659642954564682
The Thirteenth Floor,tt0139809,7.15671392335372,1.60995818385479,-0.758229036430607,7.16914416395461,1.58359472419121,-0.739386356534518,45476,7.05166325961717,1.81431921207748,-0.810518385301679,5381,11916661,0,8,3,6,1,Sony,1815,3,1999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.409442161354386,0.0282360343708831,2345799.40944882,7.503840746698951
The Insider,tt0140352,7.89293021708392,1.44655195007497,-1.28380314936583,7.91021811263178,1.41210297212759,-1.23614241243969,108797,7.72841773812648,1.73204416835336,-1.39370350721457,11433,29089912,0,3,1,9,1,BV,1809,3,1999,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.67483989021043,0.0149962571737503,5726360.62992126,7.500529485395295
A Midsummer Night's Dream,tt0140379,6.59755501222494,1.85443555004694,-0.47408385364349,6.35228219609295,1.81899866236656,-0.510207984626681,10801,6.94594950026302,1.84863153259015,-0.489241947700868,7604,16071990,0,2,6,2,0,FoxS,1080,3,1999,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.282586253735398,0.0569410486280902,3163777.55905512,6.984716320118266
Mumford,tt0140397,7.02862656802831,1.76816633030059,-0.783673767631775,7.01922695738355,1.7361171883202,-0.766826860568109,5045,7.0690537084399,1.90010926792332,-0.84229815696831,1173,4555459,0,2,7,5,1,BV,1452,2,1999,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401736892891605,0.0403666773882277,896743.897637795,7.280697195384741
Forces of Nature,tt0141098,5.55593607305936,1.92749419800937,-0.0597466010292653,5.43080957968114,1.89197655279899,-0.0881618010247611,14489,5.75379242606133,1.96627746676673,-0.0440628954900698,9163,52888180,1,4,5,5,0,DW,2058,2,1999,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1298833079655,0.129122272957889,10411059.0551181,7.629489916393995
Inspector Gadget,tt0141369,4.30735011920684,2.04190964294823,0.583039335504897,4.19589279498782,1.97820907044258,0.587278552125873,28730,4.87270480225989,2.25534153807558,0.4287508931476,5664,97403112,0,4,2,1,1,BV,2814,3,1999,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633249985462581,0.349595859742978,19173840.9448819,7.942362237674335
The Corruptor,tt0142192,6.08017392631017,1.81894753233222,-0.460010174871731,6.10406827409065,1.76389061360491,-0.431979072208343,12069,5.80288461538462,2.34932696650088,-0.41362567012716,1040,15164492,0,9,7,8,0,NL,1804,3,1999,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174917995270425,0.0763597528415592,2985136.22047244,7.4977617006225685
Crazy in Alabama,tt0142201,6.53764102564103,2.07233981294749,-0.452950599763897,6.36827033218786,2.03199870087766,-0.419599241845305,3492,6.96529284164859,2.11197640243841,-0.616663169266851,1383,2005840,1,4,2,4,1,Sony,1214,3,1999,10,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300717948717949,0.0808205128205128,394850.393700787,7.101675971619444
Big Daddy,tt0142342,6.56273686163305,1.74282736055696,-0.412844794879916,6.51010652030882,1.70578868778319,-0.443961818026272,120071,6.76750591361265,1.86596260058222,-0.380901338470031,30861,163479795,0,3,3,5,1,Sony,3027,2,1999,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253339252113535,0.0484390321469271,32181062.007874,8.01532730902172
The World Is Not Enough,tt0143145,6.457500105844,1.57172333440438,-0.411406793149958,6.46330974204277,1.54709393955839,-0.397448975266254,129285,6.39708839379072,1.80702223553149,-0.465264549855588,12433,126943684,0,6,5,1,1,MGM,3163,3,1999,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.201908014507684,0.0404394642882344,24988914.1732283,8.059276223305648
Dick,tt0144168,6.31887473304367,2.05146754906572,-0.418206281376693,6.20182648401827,1.99266890400773,-0.43609406817773,9855,6.62862513426423,2.16951435172579,-0.464480719649879,3724,6262878,1,2,3,5,1,Sony,1522,1,1999,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266072612121658,0.0891818248766478,1232850.0,7.3277805384216315
The General's Daughter,tt0144214,6.35667065743584,1.63850006817209,-0.529469852286427,6.32341557813256,1.59874261712165,-0.542389062050446,33072,6.56224299065421,1.8525155868837,-0.562138758102408,5350,102705852,0,8,8,7,1,Par.,2856,3,1999,6,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.199729321742752,0.0508302535005986,20217687.4015748,7.957177323459475
Three to Tango,tt0144640,6.23699162679426,1.9039896438708,-0.353846119788221,6.23017369727047,1.87041019718684,-0.399722690923704,10075,6.25780066646471,2.00314991593456,-0.24206287935394,3301,10570375,1,2,5,5,1,WB,2234,2,1999,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.224357057416268,0.0805921052631579,2080782.48031496,7.711548979629146
Holy Smoke,tt0144715,5.95643699444499,2.02536371571801,-0.299935677516563,5.87915714648388,1.98390622652243,-0.306375861364987,7878,6.21191775073437,2.13738675473765,-0.340023776554929,2383,1765545,1,3,9,8,0,Mira.,2,2,1999,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195594971250365,0.112757041224052,347548.228346457,0.6931471805599453
The Rage: Carrie 2,tt0144814,4.94726897973205,2.31396403205856,0.313856927107141,4.77491509544443,2.23206752078939,0.329336444431181,8539,5.42125603864734,2.4645029599058,0.191618074225983,3105,17762705,1,8,5,7,1,MGM,2286,3,1999,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.132256956372381,0.263139814496737,3496595.47244094,7.734558844354756
Stigmata,tt0145531,6.35759213049844,1.88338817285075,-0.39088598153578,6.24430800042163,1.83968959618648,-0.405369775032507,37948,6.76534193303614,1.98006225941516,-0.469408417576037,10543,50046268,1,9,5,5,1,MGM,2899,1,1999,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.246272504176033,0.0717452723185746,9851627.55905512,7.972121128921655
Angela's Ashes,tt0145653,7.42931266846361,1.63927816402968,-0.893545312969493,7.29932476181667,1.62745253822584,-0.91956416088167,10811,7.77810871183917,1.62004183534199,-0.910919901420837,4029,13042112,1,5,6,6,1,Par.,6,1,1999,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497304582210243,0.0255390835579515,2567344.88188976,1.791759469228055
Austin Powers: The Spy Who Shagged Me,tt0145660,6.67883373862809,1.78518745366327,-0.735914014661631,6.72356955155056,1.72751423099413,-0.739481284931213,139659,6.39945445602111,2.0884719563449,-0.587255178671427,22363,206040086,0,5,6,5,0,NL,3312,3,1999,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290855562824802,0.0558751280690277,40559072.0472441,8.10530751550515
The Bone Collector,tt0145681,6.77795195122374,1.52107528760076,-0.544527606183476,6.70281361795387,1.48220188383993,-0.59551522723208,93083,7.09042576955725,1.63651395400468,-0.525043021666619,22383,66518655,0,9,3,7,1,Uni.,2587,3,1999,11,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.274375140734069,0.0293246496804254,13094223.4251969,7.8582541821860294
Playing by Heart,tt0145734,7.36572689733732,1.89241165004158,-0.847829254607253,7.13196983546618,1.87217428381281,-0.836285392129748,8752,7.7521722704949,1.86229352301364,-0.954700559028976,5294,3970078,1,3,4,7,0,Mira.,1,3,1999,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.487184963690731,0.0401537804357112,781511.417322835,0.0
Simply Irresistible,tt0145893,5.67560804724252,2.49759936152338,-0.0058841080323658,5.32187681019502,2.4635790974457,0.105712134332696,5179,6.05631753948462,2.47816228011669,-0.130180564115131,4812,4398989,1,1,3,2,1,Fox,1359,3,1999,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22950655590031,0.196376739065159,865942.716535433,7.214504414151143
End of Days,tt0146675,5.81144995322732,1.83364955023385,-0.175479798048439,5.82626724326691,1.80728948522348,-0.175212505188619,73072,5.65901731662678,2.07959538680154,-0.120525800415917,7103,66889043,0,9,5,7,1,Uni.,2593,3,1999,11,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.144034923604615,0.0983224197068912,13167134.4488189,7.860570785538664
Any Given Sunday,tt0146838,6.91946207137451,1.72151129142178,-0.776771087389987,6.95611809045226,1.68827083919824,-0.761711442351397,79600,6.4552108194113,2.04137041334772,-0.68177458763709,6285,75530832,0,7,8,10,1,WB,2505,2,1999,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.356034231821622,0.0416487163066892,14868274.015748,7.826044013518965
10 Things I Hate About You,tt0147800,7.47453735655983,1.65333400872206,-0.57852513796563,7.08110648242227,1.59034580353273,-0.611070457910762,118104,7.94278170788238,1.60412836226396,-0.700882948560572,99234,38178166,0,3,4,4,1,BV,2271,3,1999,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.482014189879358,0.0199458907324076,7515387.00787402,7.7279755421055585
Still Crazy,tt0149151,7.36526315789474,1.79828163212471,-0.696366230523137,7.27023498694517,1.75299328314568,-0.636398848248322,4596,7.76086956521739,1.92678066733026,-1.04156113262794,1104,524864,0,3,5,8,1,Sony,14,3,1999,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.47421052631579,0.0307017543859649,103319.68503937,2.6390573296152584
Deep Blue Sea,tt0149261,5.89867263300562,1.85205944814448,-0.208358108378516,5.86834131077387,1.81506410114161,-0.221657300319725,80853,6.10113101626352,2.07096511511299,-0.21658166042895,12113,73648142,0,9,3,5,1,WB,2854,3,1999,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.158767721532603,0.0953897123679625,14497665.7480315,7.956476798036782
Anywhere But Here,tt0149691,6.39335857390756,1.86262697637759,-0.239528735569822,6.2035423510927,1.83517037549623,-0.245932122604755,7001,6.62744407257354,1.8697474803166,-0.256481255878099,5677,18670401,1,2,4,3,1,Fox,1672,2,1999,11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232686543618867,0.0589998422464111,3675275.78740157,7.421775793644647
Cradle Will Rock,tt0150216,7.01964573268921,2.13686940605407,-0.781289496462882,6.9555152979066,2.10520407846044,-0.762710638149479,4968,7.27616747181965,2.24169603059975,-0.898566332254241,1242,2903404,0,2,8,6,1,BV,8,1,1999,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443639291465378,0.07085346215781,571536.220472441,2.0794415416798357
Double Jeopardy,tt0150377,6.50518826536452,1.67030269354547,-0.433206658727322,6.34440141105657,1.60551530470168,-0.493490601978771,40537,7.0534107157877,1.76779274826849,-0.541033799470568,11889,116741558,1,6,5,6,1,Par.,2547,3,1999,9,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.233777133483386,0.0460649296150765,22980621.6535433,7.842671474979457
The Messenger: The Story of Joan of Arc,tt0151137,6.5207998392283,1.78139977540085,-0.493627860420449,6.50864380806436,1.75988306726384,-0.505225976420286,41764,6.58429214607304,1.88865104331649,-0.455966999309413,7996,14276317,1,9,3,6,1,Sony,2147,3,1999,11,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256913183279743,0.054943729903537,2810298.62204724,7.671826797878781
Topsy-Turvy,tt0151568,7.43154019712623,1.9654915712926,-1.04390335334511,7.41359976998275,1.94567017174526,-1.02239074343324,6956,7.51672354948806,2.05555363173748,-1.14195347595976,1465,6208548,0,3,6,5,0,USA,2,3,1999,12,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541028381427384,0.0478565491034319,1222155.11811024,0.6931471805599453
Never Been Kissed,tt0151738,6.29497228063468,1.96566201000066,-0.195601713496791,5.76598676957001,1.89050604279665,-0.158977444836576,29024,6.74991110584331,1.91456210158173,-0.275185754933776,33748,55474756,1,2,4,3,1,Fox,2455,3,1999,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.242767475944689,0.0757184732046135,10920227.5590551,7.805882040228621
Office Space,tt0151804,7.88362401439835,1.54203471558311,-0.952767797577921,7.90485384888479,1.50311630752088,-0.911251505073774,160553,7.75320451501818,1.7567738246957,-1.03624796860437,26135,10827810,0,3,5,9,1,Fox,1740,1,1999,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642103402468289,0.0144519197805965,2131458.66141732,7.461640392208575
